"","site","sampling_round","bee","sociality","plant","pollen_units","uID"
"14315","IAS",5,"Halictus_ligatus","Eusocial","Solidago_juncea",2,"MR22803"
"14316","IAS",5,"Halictus_ligatus","Eusocial","Eutrochium_maculatum",1,"MR22804"
"14317","IAS",5,"Halictus_ligatus","Eusocial","Liatris_spicata",1,"MR22804"
"14318","IAS",5,"Halictus_ligatus","Eusocial","Solidago_juncea",2,"MR22804"
"14319","IAS",5,"Halictus_ligatus","Eusocial","Eutrochium_maculatum",1,"MR22806"
"14320","IAS",5,"Halictus_ligatus","Eusocial","Solidago_juncea",1,"MR22806"
"14321","IAS",5,"Halictus_ligatus","Eusocial","Solidago_juncea",2,"MR22807"
"14322","IAS",5,"Halictus_ligatus","Eusocial","Doellingeria_umbellata",1,"MR22809"
"14323","IAS",5,"Halictus_ligatus","Eusocial","Liatris_spicata",1,"MR22809"
"14324","IAS",5,"Halictus_ligatus","Eusocial","Solidago_juncea",2,"MR22809"
"14325","IAS",5,"Halictus_ligatus","Eusocial","Solidago_juncea",4,"MR22810"
"14326","IAS",5,"Halictus_ligatus","Eusocial","Solidago_juncea",1,"MR22811"
"14327","IAS",5,"Halictus_ligatus","Eusocial","Daucus_carota",1,"MR22812"
"14328","IAS",5,"Halictus_ligatus","Eusocial","Solidago_juncea",1,"MR22812"
"14329","IAS",5,"Halictus_ligatus","Eusocial","Solidago_juncea",2,"MR22814"
"14330","IAS",5,"Halictus_ligatus","Eusocial","Daucus_carota",1,"MR22816"
"14331","IAS",5,"Halictus_ligatus","Eusocial","Solidago_juncea",1,"MR22817"
"14332","IAS",5,"Halictus_ligatus","Eusocial","Solidago_juncea",1,"MR22818"
"14333","IAS",5,"Halictus_ligatus","Eusocial","Solidago_juncea",1,"MR22819"
"14334","IAS",5,"Halictus_ligatus","Eusocial","Symphyotrichum_novae-angliae",1,"MR22819"
"14335","IAS",5,"Halictus_ligatus","Eusocial","Solidago_juncea",1,"MR22820"
"14336","IAS",5,"Halictus_ligatus","Eusocial","Solidago_juncea",1,"MR22821"
"14337","IAS",5,"Augochlorella_aurata","Eusocial","Solidago_juncea",1,"MR22824"
"14338","IAS",5,"Ceratina_calcarata","fac_social","Solidago_juncea",3,"MR22828"
"14339","IAS",5,"Ceratina_calcarata","fac_social","Liatris_spicata",3,"MR22829"
"14340","IAS",5,"Ceratina_calcarata","fac_social","Pycnanthemum_tenuifolium",1,"MR22829"
"14341","IAS",5,"Ceratina_calcarata","fac_social","Solidago_juncea",3,"MR22829"
"14342","IAS",5,"Ceratina_calcarata","fac_social","Solidago_juncea",2,"MR22830"
"14343","IAS",5,"Ceratina_calcarata","fac_social","Pycnanthemum_tenuifolium",2,"MR22831"
"14344","IAS",5,"Ceratina_calcarata","fac_social","Symphyotrichum_novae-angliae",1,"MR22831"
"14345","IAS",5,"Ceratina_calcarata","fac_social","Helianthus_strumosus",1,"MR22833"
"14346","IAS",5,"Ceratina_calcarata","fac_social","Pycnanthemum_tenuifolium",1,"MR22833"
"14347","IAS",5,"Ceratina_calcarata","fac_social","Solidago_juncea",1,"MR22833"
"14348","IAS",5,"Ceratina_calcarata","fac_social","Eutrochium_maculatum",1,"MR22834"
"14349","IAS",5,"Ceratina_calcarata","fac_social","Pycnanthemum_tenuifolium",1,"MR22834"
"14350","IAS",5,"Ceratina_calcarata","fac_social","Solidago_juncea",2,"MR22834"
"14351","IAS",5,"Ceratina_calcarata","fac_social","Solidago_juncea",1,"MR22835"
"14352","IAS",5,"Hylaeus_mesillae","Solitary","Solidago_juncea",3,"MR22840"
"14353","IAS",5,"Halictus_ligatus","Eusocial","Daucus_carota",1,"MR22841"
"14354","IAS",5,"Halictus_ligatus","Eusocial","Solidago_juncea",1,"MR22841"
"14355","IAS",5,"Hylaeus_affinis_modestus","Solitary","Daucus_carota",3,"MR22843"
"14356","IAS",5,"Hylaeus_affinis_modestus","Solitary","Pycnanthemum_tenuifolium",1,"MR22843"
"14357","IAS",5,"Bombus_impatiens","Eusocial","Prunella_vulgaris",1,"MR22844"
"14358","IAS",5,"Bombus_impatiens","Eusocial","Pycnanthemum_tenuifolium",3,"MR22844"
"14359","IAS",5,"Bombus_impatiens","Eusocial","Prunella_vulgaris",1,"MR22845"
"14360","IAS",5,"Bombus_impatiens","Eusocial","Pycnanthemum_tenuifolium",2,"MR22845"
"14361","IAS",5,"Bombus_impatiens","Eusocial","Pycnanthemum_tenuifolium",1,"MR22847"
"14362","IAS",5,"Bombus_impatiens","Eusocial","Solidago_juncea",1,"MR22847"
"14363","IAS",5,"Bombus_impatiens","Eusocial","Pycnanthemum_tenuifolium",1,"MR22848"
"14364","IAS",5,"Bombus_impatiens","Eusocial","Pycnanthemum_tenuifolium",3,"MR22849"
"14365","IAS",5,"Bombus_impatiens","Eusocial","Pycnanthemum_tenuifolium",5,"MR22850"
"14366","IAS",5,"Bombus_impatiens","Eusocial","Pycnanthemum_tenuifolium",2,"MR22851"
"14367","IAS",5,"Bombus_impatiens","Eusocial","Nepeta_cataria",1,"MR22852"
"14368","IAS",5,"Bombus_impatiens","Eusocial","Pycnanthemum_tenuifolium",3,"MR22852"
"14369","IAS",5,"Bombus_impatiens","Eusocial","Pycnanthemum_tenuifolium",2,"MR22853"
"14370","IAS",5,"Bombus_impatiens","Eusocial","Pycnanthemum_tenuifolium",1,"MR22854"
"14371","IAS",5,"Halictus_ligatus","Eusocial","Solidago_juncea",1,"MR22859"
"14372","IAS",5,"Halictus_ligatus","Eusocial","Liatris_spicata",1,"MR22860"
"14373","IAS",5,"Halictus_ligatus","Eusocial","Solidago_juncea",1,"MR22860"
"14374","IAS",5,"Anthidium_oblongatum","Solitary","Pycnanthemum_tenuifolium",1,"MR22861"
"14375","IAS",5,"Megachile_sculpturalis","Solitary","Pycnanthemum_tenuifolium",2,"MR22863"
"14376","IAS",5,"Ceratina_calcarata","fac_social","Helianthus_angustifolius",1,"MR22865"
"14377","IAS",5,"Ceratina_calcarata","fac_social","Pycnanthemum_tenuifolium",1,"MR22865"
"14378","IAS",5,"Ceratina_calcarata","fac_social","Solidago_juncea",3,"MR22865"
"14379","IAS",5,"Ceratina_calcarata","fac_social","Liatris_spicata",1,"MR22866"
"14380","IAS",5,"Ceratina_calcarata","fac_social","Solidago_juncea",2,"MR22866"
"14381","IAS",5,"Ceratina_calcarata","fac_social","Centuarea_stoebe",1,"MR22867"
"14382","IAS",5,"Ceratina_calcarata","fac_social","Liatris_spicata",1,"MR22867"
"14383","IAS",5,"Ceratina_calcarata","fac_social","Pycnanthemum_tenuifolium",1,"MR22867"
"14384","IAS",5,"Ceratina_calcarata","fac_social","Pycnanthemum_tenuifolium",1,"MR22869"
"14385","IAS",5,"Ceratina_calcarata","fac_social","Solidago_juncea",4,"MR22869"
"14386","IAS",5,"Ceratina_calcarata","fac_social","Symphyotrichum_novae-angliae",1,"MR22869"
"14387","IAS",5,"Ceratina_calcarata","fac_social","Pycnanthemum_tenuifolium",1,"MR22871"
"14388","IAS",5,"Ceratina_calcarata","fac_social","Solidago_juncea",1,"MR22871"
"14389","IAS",5,"Ceratina_calcarata","fac_social","Liatris_spicata",1,"MR22872"
"14390","IAS",5,"Ceratina_calcarata","fac_social","Pycnanthemum_tenuifolium",1,"MR22872"
"14391","IAS",5,"Ceratina_calcarata","fac_social","Solidago_juncea",1,"MR22872"
"14392","IAS",5,"Ceratina_calcarata","fac_social","Solidago_juncea",1,"MR22873"
"14393","IAS",5,"Hylaeus_affinis_modestus","Solitary","Daucus_carota",2,"MR22874"
"14394","IAS",4,"Bombus_griseocollis","Eusocial","Monarda_fistulosa",2,"MR22877"
"14395","IAS",4,"Bombus_impatiens","Eusocial","Achillea_millefolium",1,"MR22878"
"14396","IAS",4,"Bombus_impatiens","Eusocial","Monarda_fistulosa",1,"MR22878"
"14397","IAS",4,"Bombus_impatiens","Eusocial","Pycnanthemum_tenuifolium",3,"MR22878"
"14398","IAS",4,"Bombus_impatiens","Eusocial","Pycnanthemum_tenuifolium",5,"MR22879"
"14399","IAS",4,"Bombus_impatiens","Eusocial","Pycnanthemum_tenuifolium",2,"MR22880"
"14400","IAS",4,"Bombus_griseocollis","Eusocial","Liatris_spicata",1,"MR22881"
"14401","IAS",4,"Bombus_griseocollis","Eusocial","Monarda_fistulosa",1,"MR22881"
"14402","IAS",4,"Bombus_impatiens","Eusocial","Heliopsis_helianthoides",1,"MR22882"
"14403","IAS",4,"Bombus_impatiens","Eusocial","Pycnanthemum_tenuifolium",1,"MR22882"
"14404","IAS",1,"Bombus_bimaculatus","Eusocial","Penstemon_digitalis",2,"MR22885"
"14405","IAS",1,"Bombus_bimaculatus","Eusocial","Penstemon_digitalis",4,"MR22886"
"14406","IAS",1,"Bombus_bimaculatus","Eusocial","Penstemon_digitalis",2,"MR22887"
"14407","IAS",1,"Bombus_bimaculatus","Eusocial","Penstemon_digitalis",2,"MR22888"
"14408","IAS",1,"Bombus_bimaculatus","Eusocial","Penstemon_digitalis",4,"MR22889"
"14409","IAS",1,"Bombus_bimaculatus","Eusocial","Penstemon_digitalis",1,"MR22890"
"14410","IAS",1,"Bombus_bimaculatus","Eusocial","Penstemon_digitalis",1,"MR22891"
"14411","IAS",1,"Bombus_bimaculatus","Eusocial","Penstemon_digitalis",1,"MR22893"
"14412","IAS",1,"Bombus_bimaculatus","Eusocial","Penstemon_digitalis",3,"MR22894"
"14413","IAS",1,"Bombus_bimaculatus","Eusocial","Tradescantia_ohiensis",1,"MR22894"
"14414","IAS",1,"Bombus_impatiens","Eusocial","Penstemon_digitalis",2,"MR22895"
"14415","IAS",1,"Bombus_impatiens","Eusocial","Penstemon_digitalis",1,"MR22896"
"14416","IAS",1,"Bombus_fervidus","Eusocial","Penstemon_digitalis",3,"MR22897"
"14417","IAS",1,"Bombus_bimaculatus","Eusocial","Penstemon_digitalis",2,"MR22899"
"14418","IAS",1,"Andrena_nasonii","Solitary","Achillea_millefolium",3,"MR22900"
"14419","IAS",1,"Augochlorella_aurata","Eusocial","Krigia_biflora",1,"MR22901"
"14420","IAS",1,"Augochlorella_aurata","Eusocial","Symphyotrichum_novae-angliae",1,"MR22901"
"14421","IAS",1,"Lasioglossum_versatum","Eusocial","Achillea_millefolium",1,"MR22902"
"14422","IAS",1,"Lasioglossum_versatum","Eusocial","Penstemon_digitalis",1,"MR22902"
"14423","IAS",1,"Lasioglossum_callidum","Eusocial","Penstemon_digitalis",1,"MR22903"
"14424","IAS",1,"Lasioglossum_imitatum","Eusocial","Achillea_millefolium",3,"MR22904"
"14425","IAS",1,"Nomada_bidentate_gr",NA,"Achillea_millefolium",4,"MR22905"
"14426","IAS",1,"Nomada_pygmaea","Solitary","Achillea_millefolium",4,"MR22906"
"14427","IAS",5,"Halictus_ligatus","Eusocial","Solidago_juncea",2,"MR22907"
"14428","IAS",5,"Halictus_ligatus","Eusocial","Liatris_spicata",1,"MR22908"
"14429","IAS",5,"Halictus_ligatus","Eusocial","Solidago_juncea",1,"MR22908"
"14430","IAS",5,"Halictus_ligatus","Eusocial","Solidago_juncea",1,"MR22909"
"14431","IAS",5,"Halictus_ligatus","Eusocial","Eutrochium_maculatum",1,"MR22910"
"14432","IAS",5,"Halictus_ligatus","Eusocial","Solidago_juncea",3,"MR22910"
"14433","IAS",5,"Halictus_ligatus","Eusocial","Liatris_spicata",1,"MR22911"
"14434","IAS",5,"Halictus_ligatus","Eusocial","Solidago_juncea",5,"MR22911"
"14435","IAS",5,"Halictus_ligatus","Eusocial","Pycnanthemum_tenuifolium",1,"MR22912"
"14436","IAS",5,"Halictus_ligatus","Eusocial","Liatris_spicata",1,"MR22913"
"14437","IAS",5,"Halictus_ligatus","Eusocial","Solidago_juncea",1,"MR22913"
"14438","IAS",5,"Halictus_ligatus","Eusocial","Solidago_juncea",1,"MR22914"
"14439","IAS",5,"Halictus_ligatus","Eusocial","Solidago_juncea",2,"MR22915"
"14440","IAS",5,"Halictus_ligatus","Eusocial","Helianthus_angustifolius",1,"MR22916"
"14441","IAS",5,"Halictus_ligatus","Eusocial","Rudbeckia_hirta",1,"MR22916"
"14442","IAS",5,"Halictus_ligatus","Eusocial","Solidago_juncea",1,"MR22916"
"14443","IAS",5,"Halictus_ligatus","Eusocial","Rudbeckia_hirta",1,"MR22917"
"14444","IAS",5,"Halictus_ligatus","Eusocial","Solidago_juncea",2,"MR22917"
"14445","IAS",5,"Halictus_ligatus","Eusocial","Solidago_juncea",1,"MR22918"
"14446","IAS",5,"Halictus_ligatus","Eusocial","Solidago_juncea",1,"MR22919"
"14447","IAS",5,"Halictus_ligatus","Eusocial","Solidago_juncea",1,"MR22920"
"14448","IAS",5,"Halictus_ligatus","Eusocial","Solidago_juncea",2,"MR22921"
"14449","IAS",5,"Halictus_ligatus","Eusocial","Solidago_juncea",5,"MR22922"
"14450","IAS",5,"Halictus_ligatus","Eusocial","Solidago_juncea",3,"MR22923"
"14451","IAS",5,"Halictus_ligatus","Eusocial","Solidago_juncea",1,"MR22924"
"14452","IAS",5,"Halictus_ligatus","Eusocial","Centuarea_stoebe",1,"MR22925"
"14453","IAS",5,"Halictus_ligatus","Eusocial","Rudbeckia_hirta",1,"MR22925"
"14454","IAS",5,"Halictus_ligatus","Eusocial","Solidago_juncea",2,"MR22926"
"14455","IAS",5,"Halictus_ligatus","Eusocial","Daucus_carota",1,"MR22927"
"14456","IAS",5,"Halictus_ligatus","Eusocial","Doellingeria_umbellata",1,"MR22927"
"14457","IAS",5,"Halictus_ligatus","Eusocial","Solidago_juncea",1,"MR22927"
"14458","IAS",5,"Halictus_ligatus","Eusocial","Rudbeckia_hirta",1,"MR22928"
"14459","IAS",5,"Halictus_ligatus","Eusocial","Solidago_juncea",2,"MR22928"
"14460","IAS",5,"Halictus_ligatus","Eusocial","Solidago_juncea",1,"MR22929"
"14461","IAS",5,"Ceratina_calcarata","fac_social","Pycnanthemum_tenuifolium",1,"MR22934"
"14462","IAS",5,"Ceratina_calcarata","fac_social","Solidago_juncea",1,"MR22934"
"14463","IAS",5,"Ceratina_calcarata","fac_social","Helianthus_angustifolius",1,"MR22935"
"14464","IAS",5,"Ceratina_calcarata","fac_social","Pycnanthemum_tenuifolium",1,"MR22936"
"14465","IAS",5,"Ceratina_calcarata","fac_social","Solidago_juncea",1,"MR22936"
"14466","IAS",5,"Ceratina_calcarata","fac_social","Solidago_juncea",2,"MR22938"
"14467","IAS",5,"Ceratina_calcarata","fac_social","Pycnanthemum_tenuifolium",1,"MR22939"
"14468","IAS",5,"Ceratina_calcarata","fac_social","Solidago_juncea",2,"MR22940"
"14469","IAS",5,"Ceratina_strenua","fac_social","Pycnanthemum_tenuifolium",2,"MR22942"
"14470","IAS",5,"Ceratina_calcarata","fac_social","Pycnanthemum_tenuifolium",1,"MR22944"
"14471","IAS",5,"Ceratina_calcarata","fac_social","Solidago_juncea",1,"MR22945"
"14472","IAS",5,"Ceratina_dupla","fac_social","Pycnanthemum_tenuifolium",1,"MR22946"
"14473","IAS",5,"Ceratina_calcarata","fac_social","Solidago_juncea",1,"MR22947"
"14474","IAS",5,"Ceratina_calcarata","fac_social","Solidago_juncea",2,"MR22948"
"14475","IAS",5,"Ceratina_calcarata","fac_social","Liatris_spicata",1,"MR22949"
"14476","IAS",5,"Ceratina_calcarata","fac_social","Pycnanthemum_tenuifolium",1,"MR22949"
"14477","IAS",5,"Ceratina_calcarata","fac_social","Solidago_juncea",1,"MR22949"
"14478","IAS",5,"Hylaeus_mesillae","Solitary","Solidago_juncea",1,"MR22951"
"14479","IAS",5,"Hylaeus_affinis_modestus","Solitary","Daucus_carota",1,"MR22952"
"14480","IAS",5,"Hylaeus_mesillae","Solitary","Solidago_juncea",1,"MR22953"
"14481","IAS",5,"Hylaeus_mesillae","Solitary","Daucus_carota",2,"MR22954"
"14482","IAS",5,"Hylaeus_mesillae","Solitary","Solidago_juncea",1,"MR22954"
"14483","IAS",5,"Hylaeus_affinis_modestus","Solitary","Daucus_carota",1,"MR22955"
"14484","IAS",5,"Bombus_impatiens","Eusocial","Solidago_juncea",1,"MR22963"
"14485","IAS",5,"Bombus_impatiens","Eusocial","Pycnanthemum_tenuifolium",4,"MR22964"
"14486","IAS",5,"Bombus_impatiens","Eusocial","Prunella_vulgaris",1,"MR22965"
"14487","IAS",5,"Bombus_impatiens","Eusocial","Pycnanthemum_tenuifolium",2,"MR22965"
"14488","IAS",5,"Bombus_impatiens","Eusocial","Chamaecrista_fasciculata",1,"MR22966"
"14489","IAS",5,"Bombus_impatiens","Eusocial","Nepeta_cataria",1,"MR22966"
"14490","IAS",5,"Bombus_impatiens","Eusocial","Pycnanthemum_tenuifolium",1,"MR22967"
"14491","IAS",5,"Ceratina_calcarata","fac_social","Solidago_juncea",1,"MR22969"
"14492","IAS",5,"Lasioglossum_callidum","Eusocial","Daucus_carota",3,"MR22970"
"14493","IAS",5,"Lasioglossum_callidum","Eusocial","Heliopsis_helianthoides",1,"MR22970"
"14494","IAS",5,"Lasioglossum_callidum","Eusocial","Pycnanthemum_tenuifolium",1,"MR22970"
"14495","IAS",5,"Lasioglossum_callidum","Eusocial","Solidago_juncea",1,"MR22970"
"14496","IAS",5,"Augochlorella_aurata","Eusocial","Heliopsis_helianthoides",1,"MR22971"
"14497","IAS",5,"Augochlorella_aurata","Eusocial","Pycnanthemum_tenuifolium",2,"MR22971"
"14498","IAS",5,"Bombus_impatiens","Eusocial","Pycnanthemum_tenuifolium",3,"MR22972"
"14499","IAS",5,"Bombus_impatiens","Eusocial","Chamaecrista_fasciculata",1,"MR22974"
"14500","IAS",5,"Bombus_impatiens","Eusocial","Pycnanthemum_tenuifolium",1,"MR22974"
"14501","IAS",5,"Bombus_impatiens","Eusocial","Pycnanthemum_tenuifolium",3,"MR22975"
"14502","IAS",5,"Lasioglossum_callidum","Eusocial","Daucus_carota",3,"MR22977"
"14503","IAS",5,"Lasioglossum_versatum","Eusocial","Daucus_carota",2,"MR22979"
"14504","IAS",5,"Hylaeus_affinis_modestus","Solitary","Daucus_carota",1,"MR22980"
"14505","IAS",5,"Hylaeus_affinis_modestus","Solitary","Daucus_carota",2,"MR22981"
"14506","IAS",5,"Hylaeus_affinis_modestus","Solitary","Daucus_carota",4,"MR22982"
"14507","IAS",5,"Hylaeus_affinis_modestus","Solitary","Daucus_carota",2,"MR22983"
"14508","IAS",5,"Hylaeus_affinis_modestus","Solitary","Daucus_carota",2,"MR22984"
"14509","IAS",5,"Hylaeus_affinis_modestus","Solitary","Daucus_carota",3,"MR22986"
"14510","IAS",5,"Hylaeus_affinis_modestus","Solitary","Achillea_millefolium",1,"MR22987"
"14511","IAS",5,"Hylaeus_affinis_modestus","Solitary","Daucus_carota",3,"MR22987"
"14512","IAS",5,"Hylaeus_affinis_modestus","Solitary","Pycnanthemum_tenuifolium",1,"MR22987"
"14513","IAS",5,"Hylaeus_affinis_modestus","Solitary","Solidago_juncea",1,"MR22988"
"14514","IAS",5,"Hylaeus_affinis_modestus","Solitary","Achillea_millefolium",1,"MR22989"
"14515","IAS",5,"Hylaeus_affinis_modestus","Solitary","Daucus_carota",2,"MR22989"
"14516","IAS",5,"Hylaeus_affinis_modestus","Solitary","Daucus_carota",4,"MR22990"
"14517","IAS",5,"Hylaeus_affinis_modestus","Solitary","Daucus_carota",1,"MR22991"
"14518","IAS",5,"Hylaeus_affinis_modestus","Solitary","Pycnanthemum_tenuifolium",1,"MR22991"
"14519","IAS",5,"Bombus_impatiens","Eusocial","Pycnanthemum_tenuifolium",2,"MR22992"
"14520","IAS",5,"Agapostemon_virescens","fac_social","Liatris_spicata",2,"MR22994"
"14521","IAS",5,"Halictus_ligatus","Eusocial","Liatris_spicata",2,"MR22995"
"14522","IAS",5,"Halictus_ligatus","Eusocial","Solidago_juncea",1,"MR22995"
"14523","IAS",5,"Halictus_ligatus","Eusocial","Solidago_juncea",1,"MR22998"
"14524","IAS",5,"Ceratina_calcarata","fac_social","Solidago_juncea",2,"MR23000"
"14525","IAS",5,"Halictus_ligatus","Eusocial","Solidago_juncea",1,"MR23001"
"14526","IAS",5,"Ceratina_strenua","fac_social","Pycnanthemum_tenuifolium",1,"MR23002"
"14527","IAS",5,"Lasioglossum_hitchensi_weemsi","Eusocial","Daucus_carota",2,"MR23003"
"14528","IAS",5,"Lasioglossum_hitchensi_weemsi","Eusocial","Symphyotrichum_novae-angliae",1,"MR23003"
"14529","IAS",5,"Halictus_ligatus","Eusocial","Solidago_juncea",3,"MR23004"
"14530","IAS",5,"Bombus_impatiens","Eusocial","Pycnanthemum_tenuifolium",3,"MR23006"
"14531","IAS",5,"Halictus_ligatus","Eusocial","Solidago_juncea",1,"MR23008"
"14532","IAS",5,"Ceratina_dupla","fac_social","Liatris_spicata",1,"MR23009"
"14533","IAS",5,"Ceratina_dupla","fac_social","Pycnanthemum_tenuifolium",1,"MR23009"
"14534","IAS",5,"Hylaeus_affinis_modestus","Solitary","Daucus_carota",3,"MR23010"
"14535","IAS",5,"Lasioglossum_callidum","Eusocial","Chamaecrista_fasciculata",2,"MR23012"
"14536","IAS",5,"Lasioglossum_callidum","Eusocial","Daucus_carota",1,"MR23012"
"14537","IAS",5,"Lasioglossum_callidum","Eusocial","Hypericum_perforatum",1,"MR23012"
"14538","IAS",5,"Halictus_ligatus","Eusocial","Liatris_spicata",1,"MR23013"
"14539","IAS",5,"Halictus_ligatus","Eusocial","Solidago_juncea",3,"MR23014"
"14540","IAS",5,"Lasioglossum_callidum","Eusocial","Daucus_carota",3,"MR23015"
"14541","IAS",5,"Lasioglossum_callidum","Eusocial","Solidago_juncea",1,"MR23015"
"14542","IAS",5,"Lasioglossum_imitatum","Eusocial","Daucus_carota",2,"MR23016"
"14543","IAS",5,"Lasioglossum_imitatum","Eusocial","Solidago_juncea",1,"MR23016"
"14544","IAS",5,"Lasioglossum_callidum","Eusocial","Daucus_carota",1,"MR23018"
"14545","IAS",5,"Hylaeus_affinis_modestus","Solitary","Daucus_carota",3,"MR23019"
"14546","IAS",5,"Hylaeus_affinis_modestus","Solitary","Daucus_carota",1,"MR23020"
"14547","IAS",5,"Hylaeus_affinis_modestus","Solitary","Daucus_carota",4,"MR23021"
"14548","IAS",5,"Hylaeus_affinis_modestus","Solitary","Daucus_carota",2,"MR23022"
"14549","IAS",5,"Lasioglossum_versatum","Eusocial","Daucus_carota",3,"MR23023"
"14550","IAS",5,"Halictus_ligatus","Eusocial","Solidago_juncea",1,"MR23024"
"14551","IAS",5,"Lasioglossum_versatum","Eusocial","Daucus_carota",1,"MR23025"
"14552","IAS",5,"Lasioglossum_callidum","Eusocial","Daucus_carota",1,"MR23026"
"14553","IAS",5,"Lasioglossum_versatum","Eusocial","Daucus_carota",1,"MR23027"
"14554","IAS",5,"Hylaeus_affinis_modestus","Solitary","Daucus_carota",1,"MR23028"
"14555","IAS",5,"Hylaeus_affinis_modestus","Solitary","Pycnanthemum_tenuifolium",1,"MR23028"
"14556","IAS",5,"Hylaeus_affinis_modestus","Solitary","Solidago_juncea",1,"MR23029"
"14557","IAS",5,"Hylaeus_affinis_modestus","Solitary","Daucus_carota",4,"MR23030"
"14558","IAS",5,"Hylaeus_affinis_modestus","Solitary","Daucus_carota",2,"MR23031"
"14559","IAS",5,"Hylaeus_affinis_modestus","Solitary","Daucus_carota",2,"MR23032"
"14560","IAS",5,"Hylaeus_affinis_modestus","Solitary","Solidago_juncea",1,"MR23032"
"14561","IAS",5,"Halictus_ligatus","Eusocial","Solidago_juncea",2,"MR23033"
"14562","IAS",5,"Ceratina_calcarata","fac_social","Pycnanthemum_tenuifolium",1,"MR23034"
"14563","IAS",5,"Halictus_ligatus","Eusocial","Solidago_juncea",3,"MR23035"
"14564","IAS",5,"Halictus_ligatus","Eusocial","Solidago_juncea",1,"MR23037"
"14565","IAS",5,"Halictus_ligatus","Eusocial","Solidago_juncea",1,"MR23038"
"14566","IAS",5,"Halictus_ligatus","Eusocial","Solidago_juncea",4,"MR23039"
"14567","IAS",5,"Halictus_ligatus","Eusocial","Daucus_carota",1,"MR23040"
"14568","IAS",5,"Halictus_ligatus","Eusocial","Solidago_juncea",1,"MR23040"
"14569","IAS",5,"Halictus_ligatus","Eusocial","Solidago_juncea",2,"MR23041"
"14570","IAS",5,"Halictus_ligatus","Eusocial","Solidago_juncea",1,"MR23042"
"14571","IAS",5,"Halictus_ligatus","Eusocial","Solidago_juncea",1,"MR23044"
"14572","IAS",5,"Halictus_ligatus","Eusocial","Solidago_juncea",3,"MR23045"
"14573","IAS",5,"Halictus_ligatus","Eusocial","Solidago_juncea",3,"MR23047"
"14574","IAS",5,"Halictus_ligatus","Eusocial","Solidago_juncea",1,"MR23049"
